cdrRecordType,globalCallID_callManagerId,globalCallID_callId,orignodeId,destnodeId,origlegcallIdentifier,destlegidentifier,orignumberPacketsSent,orignumberOctetsSent,orignumberPacketsReceived,orignumberOctetsReceived,orignumberPacketsLost,destnumberPacketsSent,destnumberOctetsSent,destnumberPacketsReceived,destnumberOctetsReceived,destnumberPacketsLost,origjitter,destjitter,origlatency,destlatency,pkid,origdeviceName,destdeviceName,origvarVQMetrics,destvarVQMetrics,globalCallId_ClusterID,callingPartyNumber,finalCalledPartyNumber,callingPartyNumberPartition,finalCalledPartyNumberPartition
1,6,6310381,6,4,109427596,109427597,611,10342,760,24288,0,782,25024,610,17660,0,1,7,1,0,6790bd05-556d-40ae-80a6-00712c71554e,SEP00279025BB0F,SEP34DBFDCC93C1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=16;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=5,MLQK=3.6333;MLQKav=3.6391;MLQKmn=3.6333;MLQKmx=3.6450;ICR=0.0043;CCR=0.0040;ICRmx=0.0092;CS=3;SCS=0;MLQKvr=0.95,StandAloneCluster,3133,2222,IP PHONES Uruguay 2,IP PHONES Venezuela
1,6,6310382,6,4,109427598,109427599,834,26688,830,26560,0,828,26496,825,26400,0,0,0,0,0,c646e652-017c-4c01-bf5e-883bc81204fe,SEP001646776BDD,SEP34DBFDCC93C1,MLQK=3.7001;MLQKav=3.7001;MLQKmn=3.7001;MLQKmx=3.7001;MLQKvr=0.95;CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0,MLQK=3.7001;MLQKav=3.6982;MLQKmn=3.6855;MLQKmx=3.7001;ICR=0.0000;CCR=0.0006;ICRmx=0.0035;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,8116,2222,IP PHONES Bolivia,IP PHONES Venezuela
1,6,6310383,6,6,109427604,109427605,1484,230576,1457,250432,0,,,,,,0,,1,,1001cd94-6971-4de2-9825-83fa08395028,SEP00279025BB0F,SIP_Trunk_Uruguay_Antel,CCR=0.0022;ICR=0.0032;ICRmx=0.0133;CS=3;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=46,,StandAloneCluster,3133,122089824,IP PHONES Uruguay 2,Locales Uruguay_2
1,4,7813573,4,4,75936558,75936559,706,112960,705,112800,0,706,121432,703,120916,0,5,1,0,0,e5c38f67-0623-4601-93dd-3237f5872387,SEP0C2724559D18,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,6535,2447,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813574,4,4,75936571,75936572,598,102856,596,102512,0,600,96000,597,95520,0,1,16,0,0,b421d2b5-7d7d-45e1-9c73-da111c1d430e,SEP34DBFDCD0C0C,SEP0C272455C020,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.4438;MLQKav=4.4438;MLQKmn=4.4438;MLQKmx=4.4438;ICR=0.0000;CCR=0.0011;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,2447,2279,IP PHONES Venezuela,IP PHONES sin DDE
1,4,7813575,4,4,75936576,75936577,48,7680,46,7360,0,,,,,,5509010,,0,,952a50ee-952a-4a8f-ab03-12cf0c1ad9d9,SEP0C272455C020,AN00F137DEFF400,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2279,2472,IP PHONES sin DDE,IP PHONES sin DDE
1,6,6310418,6,4,109427674,109427675,805,16004,805,25728,0,831,16620,809,16084,0,4,4,1,0,6f932f2e-a9f2-478d-a946-9ff7517be6f8,SEPF0B2E576DDF4,CiscoUM1-VI1,CCR=0.0066;ICR=0.0033;ICRmx=0.0131;CS=5;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=68,,StandAloneCluster,3284,8000,IP PHONES Uruguay 2,IP PHONES Venezuela
1,6,6310419,6,6,109427676,109427677,134,18476,109,18576,0,,,,,,2,,1,,1e5683df-fd49-4b26-b7a4-a1949db89bb1,SEP204C9EB2FDCA,SIP_Trunk_InterGrupo,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=11,,StandAloneCluster,3281,2200,IP PHONES Uruguay 2,IP PHONES Venezuela
1,4,7813579,4,4,75936587,75936588,,,,,,1345,231340,1346,231512,0,,1,,0,e4147040-c54f-4d19-be1d-b777dfe56365,AN00F137DEFF400,SEP34DBFDCD0C0C,,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,2472,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,6,6310429,6,4,109427688,109427689,84,1680,90,2848,0,116,2320,88,1760,0,2,2,1,0,d0682c8a-6780-4d4a-8661-0a2c96a210ba,SEP701F534C3CC0,CiscoUM1-VI1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=29,,StandAloneCluster,3219,8000,IP PHONES Uruguay,IP PHONES Venezuela
1,6,6310436,6,4,109427699,109427700,147,4704,141,4512,0,144,2880,143,2860,0,1,1,0,20,020a7e31-08c1-41f5-8d39-05042b3edebe,SEP001D70FB5B3B,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0143;CCR=0.0143;ICRmx=0.0143;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,6411,8000,IP PHONES Argentina,IP PHONES Venezuela
1,6,6310443,6,6,109427708,109427709,916,146560,916,157380,0,933,149280,920,158068,0,0,0,1,1,3a87d365-a589-4d04-b7e4-06c973eae658,SEP00279025BA44,SEP00279025BB0F,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,CCR=0.0005;ICR=0.0000;ICRmx=0.0032;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,3145,3133,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,4,7813582,4,4,75936593,75936594,225,36000,225,36000,0,227,39044,225,38700,0,0,0,0,0,ceb7c421-8819-46a3-bea7-fc2dbef63255,SEP0C272455CF64,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,6552,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310455,6,4,109427724,109427725,51,1020,58,1824,0,89,1780,55,1100,0,2,8,1,0,4db56191-d907-4f72-8660-998aa6f63a0c,SEP00279025BA24,CiscoUM1-VI1,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.729 Anne;CID=13;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=42,,StandAloneCluster,3224,8000,IP PHONES Uruguay 2,IP PHONES Venezuela
1,4,7813583,4,4,75936595,75936596,1887,301920,1886,301760,0,1887,324564,1884,324048,0,0,0,0,0,2cb44e16-305b-47fe-afff-3bd4f41b9682,SEP0C272455BEF1,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.4980;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.4885;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,6523,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,6,6310472,6,6,109427757,109427758,289,46240,289,49536,0,296,47360,293,50224,0,0,0,1,1,97309b10-1e18-4178-ba60-3949a2fec846,SEP00279025BA44,SEP00279025BB0F,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=1,CCR=0.0017;ICR=0.0000;ICRmx=0.0037;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=0;maxJitter=4,StandAloneCluster,3145,3133,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,4,7813586,4,4,75936601,75936602,2678,428480,2679,428640,0,,,,,,0,,0,,b24c503b-baa4-4b08-99e0-333be5c2fb61,SEP0C272455CF64,AN00F137DEFF400,MLQK=4.4438;MLQKav=4.4673;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0067;CS=4;SCS=0;MLQKvr=0.9500,,StandAloneCluster,6552,2472,IP PHONES Venezuela,IP PHONES sin DDE
1,6,6310474,6,4,109427762,109427766,,,,,,346,6920,339,6780,0,,0,,0,3726bfe6-c196-4a96-835f-47bce2b7e2b2,10.200.25.2,CiscoUM1-VI1,,,StandAloneCluster,1165303852,8000,,IP PHONES Venezuela
1,4,7813590,4,4,75936622,75936623,4448,765056,4448,765056,0,,,,,,2,,0,,c299902b-7d01-4223-8e03-c455d68da8c0,SEP34DBFDCD0C0C,10.200.16.4,MLQK=4.5000;MLQKav=4.4885;MLQKmn=4.3874;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.95,,StandAloneCluster,2447,105002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813591,4,4,75936624,75936625,3887,668564,3886,668392,0,,,,,,1,,0,,10b06217-1b92-40e5-8e89-90ba49e3dc21,SEP34DBFDCD0C0C,10.200.16.4,MLQK=4.5000;MLQKav=4.4804;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0003;ICRmx=0.0033;CS=3;SCS=0;MLQKvr=0.95,,StandAloneCluster,2447,105002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813592,4,4,75936626,75936627,542,93224,541,93052,0,,,,,,1,,0,,7eb09bdb-e98a-4ce7-b801-91709fe7d8ef,SEP34DBFDCD0C0C,10.200.16.4,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,,StandAloneCluster,2447,105002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813593,4,4,75936628,75936629,868,138880,881,140960,0,882,151704,867,149124,0,0,0,0,0,da2c9f96-ea3e-4fd5-a7d3-8bd4e6090180,SEP0C272455BEF1,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,6523,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813594,4,4,75936630,75936631,2887,461920,2887,461920,0,2890,462400,2889,462240,0,0,0,0,0,c7165060-19aa-4853-a347-fb5f9fe32947,SEP0C272455CF64,SEP0C272455BEF1,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.4976;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,6552,6523,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813595,4,4,75936633,75936634,307,49120,306,48960,0,307,52804,307,52804,0,0,0,0,0,8c33353b-a863-4bfa-8622-56c08e977cb9,SEP0C272455C020,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,4,7813597,4,4,75936651,75936652,231,39732,230,39560,0,231,36960,230,36800,0,0,0,0,0,8ed7caa5-64dd-4f33-9b63-b08597a40c5a,SEP34DBFDCC93C1,SEP0C272455C020,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0033;CCR=0.0033;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,StandAloneCluster,2036,2279,IP PHONES Venezuela,IP PHONES sin DDE
1,4,7813599,4,4,75936666,75936667,1296,222912,1295,222740,0,,,,,,2,,0,,f8b92124-43c4-491c-bb10-5e270cde2d1c,SEP34DBFDCC8F4B,10.200.16.4,MLQK=4.5000;MLQKav=4.4909;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0067;CS=1;SCS=0;MLQKvr=0.95,,StandAloneCluster,2366,12418241,IP PHONES Venezuela,Locales Venezuela con FAC
1,4,7813601,4,4,75936675,75936676,,,,,,973,167356,969,166668,0,,0,,0,beaabbe9-3d3a-4853-a30c-e171083ec453,SEP0C272455BEF1,SEP34DBFDCC93C1,,MLQK=4.5000;MLQKav=4.4367;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0011;ICRmx=0.0066;CS=1;SCS=0;MLQKvr=0.95,StandAloneCluster,6523,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813600,4,4,75936672,75936673,,,,,,3450,552000,3449,551840,0,,0,,0,c6015c23-1dd6-40f6-a800-63b30e27d84c,SEP0C272455A22B,SEP0C27245593D5,,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2093,2152,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813603,4,4,75936679,75936680,390,67080,387,66564,0,388,66736,389,66908,0,0,0,0,0,52933a28-7269-43f6-bfaf-ac74d6f7541f,SEP34DBFDCDA833,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813604,4,4,75936681,75936685,,,,,,227,36320,225,36000,0,,2,,20,43749f7f-9493-4883-8db1-0a2b25616326,10.200.16.4,CiscoUM1-VI1,,,StandAloneCluster,4120307516,8000,,IP PHONES Venezuela
1,4,7813605,4,4,75936687,75936688,,,,,,6209,993440,6207,993120,0,,47,,0,ff2c4c17-3137-43b5-8454-9b21a4c7f1dd,10.200.16.4,SEP0C272455BA79,,MLQK=4.4438;MLQKav=4.4619;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0067;CS=6;SCS=0;MLQKvr=0.9500,StandAloneCluster,4120307516,2184,,IP PHONES Venezuela
1,4,7813608,4,4,75936696,75936697,279,44640,279,44640,0,280,48160,278,47816,0,0,0,0,0,ca86a0dd-426e-41c8-8169-47e4ad04bbf2,SEP0C272455C020,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,4,7813609,4,4,75936703,75936704,,,,,,,,,,,,,,,0b3e7ec2-1641-4382-b466-efb4de578dc0,SEP0C272455C2CF,10.200.16.4,,,StandAloneCluster,2047,02434282,IP PHONES Venezuela,Locales Venezuela con FAC
1,4,7813610,4,4,75936705,75936706,,,,,,,,,,,,,,,74c61413-e696-4064-b8d4-7c6272ec9fbc,10.200.16.4,SEP0C272455C2CF,,,StandAloneCluster,2122434282,2047,,IP PHONES Venezuela
1,4,7813612,4,4,75936711,75936712,347,59684,343,58996,0,345,59340,346,59512,0,0,0,0,0,4a023e06-17c9-49c2-b013-a914fda02268,SEP34DBFDCDA833,SEP34DBFDCC93C1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2111,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813614,4,4,75936722,75936726,222,35520,221,35360,0,220,35200,219,35040,0,0,0,0,20,de68df9a-ffb0-437b-a58f-6644fbe3ad90,SEP0C272455BA79,CiscoUM1-VI1,MLQK=0.0000;MLQKav=0.0000;MLQKmn=0.0000;MLQKmx=0.0000;ICR=0.0134;CCR=0.0134;ICRmx=0.0134;CS=2;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2184,8000,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813615,4,4,75936727,75936728,,,,,,591,101652,592,101824,0,,0,,0,de9bf4e4-b041-4449-90bd-fad7b48d1cc5,AN00F137DEFF400,SEP34DBFDCC93C1,,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2472,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,4,7813617,4,4,75936731,75936732,2274,363680,2274,363840,1,,,,,,0,,0,,45000249-5989-4c89-bfac-4fb925665d1b,SEP5017FF774174,SEPC4143C8B0AE8,MLQK=4.5000;MLQKav=4.4968;MLQKmn=4.3828;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0069;CS=1;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2254,2078,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813619,4,4,75936736,75936737,998,159680,993,158880,0,994,170968,995,171140,0,0,0,0,0,82517952-c385-4b8d-8d86-9032b3d97ddc,SEP0C272455CF64,SEP34DBFDCC93C1,MLQK=4.5000;MLQKav=4.4949;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0005;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,6552,2222,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813620,4,4,75936738,75936739,615,98400,615,98400,0,616,105952,614,105608,0,0,0,0,0,1ba6d867-e15c-4d07-a954-5d4314a7f3e4,SEP0C272455C020,SEP34DBFDCD0C0C,MLQK=4.5000;MLQKav=4.4858;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0008;ICRmx=0.0033;CS=1;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,StandAloneCluster,2279,2222,IP PHONES sin DDE,IP PHONES Venezuela
1,4,7813621,4,4,75936740,75936741,,,,,,,,,,,,,,,b44bdad5-82f7-4495-97d3-247189f3697d,10.200.16.4,SIP_Trunk_InterGrupo,,,StandAloneCluster,4242331495,2200,,IP PHONES Venezuela
1,4,7813626,4,4,75936752,75936753,2152,344320,2146,343360,0,,,,,,0,,0,,c0470f26-8e17-4a3b-b94a-1b96e17850ab,SEP7C95F33EBF51,SIP_Trunk_InterGrupo,MLQK=4.5000;MLQKav=4.4519;MLQKmn=4.3213;MLQKmx=4.5000;ICR=0.0000;CCR=0.0009;ICRmx=0.0100;CS=2;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2392,2200,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813627,4,4,75936754,75936755,,,,,,944,151040,943,150880,0,,6,,0,b0e65398-ead2-4bf8-9bf1-20f467697066,10.200.16.4,SEP0C2724558DD4,,MLQK=4.4438;MLQKav=4.4304;MLQKmn=4.3828;MLQKmx=4.4438;ICR=0.0000;CCR=0.0017;ICRmx=0.0067;CS=2;SCS=0;MLQKvr=0.9500,StandAloneCluster,2122716051,6574,,IP PHONES Venezuela
1,6,6310479,6,4,109427776,109427780,,,,,,630,12600,624,12480,0,,0,,0,76e7b4aa-978f-4c8f-8b89-de07ec3aef55,10.200.25.2,CiscoUM1-VI1,,,StandAloneCluster,1157571196,8000,,IP PHONES Venezuela
1,4,7813628,4,4,75936757,75936758,2847,455520,2846,455360,0,,,,,,44,,0,,8519100f-e8cc-4a0b-a0e3-0258438cc853,SEP0C272455B0C2,10.200.16.4,MLQK=4.5000;MLQKav=4.4893;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0004;ICRmx=0.0033;CS=2;SCS=0;MLQKvr=0.9500,,StandAloneCluster,2177,09797382,IP PHONES Venezuela,Locales Venezuela con FAC
1,4,7813622,4,4,75936743,75936744,14267,2453924,14144,2432768,123,,,,,,1,,0,,cbb2da1c-dacd-41b1-b168-fd1f51d8063e,SEP34DBFDCDA833,10.200.16.4,MLQK=3.7304;MLQKav=4.2883;MLQKmn=3.0961;MLQKmx=4.5000;ICR=0.0000;CCR=0.0089;ICRmx=0.1099;CS=28;SCS=15;MLQKvr=0.95,,StandAloneCluster,2111,105002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813631,4,4,75936766,75936767,1607,276404,1607,276404,0,1608,257280,1606,256960,0,0,0,0,0,98c5cc52-bd29-493b-91d8-44866f147137,SEP34DBFDCDA833,SEP0C272455CF64,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.95,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2111,6552,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813630,4,4,75936761,75936762,4495,719040,4495,719200,0,4539,726240,4537,725920,0,0,0,0,0,a206ad28-7c7e-4d8e-8e2b-fd9a8a9a4c40,SEP5017FF772F29,SEP7C95F33EBBD3,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,MLQK=4.5000;MLQKav=4.5000;MLQKmn=4.5000;MLQKmx=4.5000;ICR=0.0000;CCR=0.0000;ICRmx=0.0000;CS=0;SCS=0;MLQKvr=0.9500,StandAloneCluster,2336,2303,IP PHONES Venezuela,IP PHONES Venezuela
1,4,7813623,4,4,75936745,75936746,,,,,,,,,,,,,,,d75892aa-d6c6-4d31-9778-2ad3f80de697,10.200.16.4,SIP_Trunk_InterGrupo,,,StandAloneCluster,4242572274,2200,,IP PHONES Venezuela
1,6,6310480,6,6,109427781,109427782,1950,312000,1947,334712,0,1942,310720,1942,333852,0,0,0,1,1,de8d509d-7c82-4479-9eb9-fbe85796c495,SEP00279025BA44,SEP00279025BB0F,CCR=0.0000;ICR=0.0000;ICRmx=0.0000;CS=0;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=4,CCR=0.0002;ICR=0.0000;ICRmx=0.0037;CS=1;SCS=0;Ver=0.90;VoRxCodec=G.711 u-la;CID=4;VoPktSizeMs=20;VoPktLost=0;VoPktDis=1;VoOneWayDelayMs=1;maxJitter=0,StandAloneCluster,3145,3133,IP PHONES Uruguay 2,IP PHONES Uruguay 2
1,4,7813635,4,4,75936776,75936777,10595,1822340,10595,1822340,0,,,,,,2,,0,,dcbcae06-6b31-4918-ac92-473cd04edf92,SEP34DBFDCDA583,10.200.16.4,MLQK=4.5000;MLQKav=4.4904;MLQKmn=4.4438;MLQKmx=4.5000;ICR=0.0000;CCR=0.0002;ICRmx=0.0033;CS=5;SCS=0;MLQKvr=0.95,,StandAloneCluster,2111,005002263726,IP PHONES Venezuela,0500 Venezuela
1,4,7813634,4,4,75936773,75936774,,,,,,,,,,,,,,,c8fec2ab-101c-4146-894a-0972c7f252a0,10.200.150.2,SIP_Trunk_InterGrupo,,,StandAloneCluster,2900333,2200,,IP PHONES Venezuela
